content,score,sentiment,cleaned_content
apk ngak guna ngk bisa cek pajak selalu eror,1,Negatif,aplikasi ngak guna ngk bisa cek pajak selalu eror
praktis,5,Positif,praktis
"Pernah pake skali terus ngga bisa lagi, katanya data terdaftar tapi dilihat bagian di data kendaraan malah kosong. Alasannya sedang perbaikan aplikasi kata orang Samsat. Tapi setelah setahun, tetep aja ngga bisa. (2024) *edit: 2026 dicoba lagi masih tidak bisa. Amazing 🤬",1,Negatif,pernah pakai skali terus ngga bisa lagi katanya data terdaftar tapi dilihat bagian di data kendaraan malah kosong alasannya sedang perbaikan aplikasi kata orang samsat tapi setelah setahun tetep saja ngga bisa edit dicoba lagi masih tidak bisa amazing
"dokumen iya sampai, tapi kok saya kan ganti kaleng, tapi yang sampai di rumah saya hanya dokumen saja tidak berikut kaleng motor nya lalu bagaimana untuk kaleng motornya?",5,Positif,dokumen iya sampai tapi kok saya kan ganti kaleng tapi yang sampai di rumah saya hanya dokumen saja tidak berikut kaleng motor nya lalu bagaimana untuk kaleng motornya
mau bayar pajak kendaraan saja bukan dipermudah malah dipersulit..,1,Negatif,mau bayar pajak kendaraan saja bukan dipermudah malah dipersulit
"Mohon maaf tapi saya belum berhasil melakukan pembayaran pajak online. selalu muncul notif layanan tidak tersedia dan diminta untuk mendaftar, padahal saya sudah mendaftar. kemudian, chat bot dalam aplikasi juga kurang membantu masalah tersebut, tidak ada customer service. bahasa yang dipakai tidak konsisten kadang bahasa indonesia, terus tiba-tiba beberapa tombol memakai bahasa inggris. mungkin bisa dibenahi lagi supaya aplikasinya lebih terintegrasi",1,Negatif,mohon maaf tapi saya belum berhasil melakukan pembayaran pajak online selalu muncul notif layanan tidak tersedia dan diminta untuk mendaftar padahal saya sudah mendaftar kemudian chat bot dalam aplikasi juga kurang membantu masalah tersebut tidak ada customer service bahasa yang dipakai tidak konsisten kadang bahasa indonesia terus tibatiba beberapa tombol memakai bahasa inggris mungkin bisa dibenahi lagi supaya aplikasinya lebih terintegrasi
mantap,5,Positif,mantap
"aplikasinya selalu muncul tulisan tunggu sebentar, dan gagal saat submit",1,Negatif,aplikasinya selalu muncul tulisan tunggu sebentar dan gagal saat submit
"Puas banget krn enggak perlu ngantri, dokumen dikirim sampai tujuan. Emang agak lama nunggu pengirimannya. Tapi ada dokumen onlinenya juga, dan langsung disahkan, bisa print sendiri, sambil nunggu dokumen sampai ke tangan kita",5,Positif,puas banget karena enggak perlu ngantri dokumen dikirim sampai tujuan emang agak lama nunggu pengirimannya tapi ada dokumen onlinenya juga dan langsung disahkan bisa print sendiri sambil nunggu dokumen sampai ke tangan kita
Bayar TBPKP sejak 19 januari 2026. sekarang disistem transaksi sudah selesai tapi saya belum menerima dokumen TBPKP yang sudah saya bayar. keterangan dari pos bahwa dokumen masih diproses di samsat. saya coba chat live agent tapi agent SELALU tidak ada ditempat. apakah mangkir dari tugas? saya sudah email berkali kali untuk pengaduan tapi tidak pernah dibalas. apakah uang saya hilang begitu saja? apakah ini bentuk lain dari korupsi? kenapa pelayanannya sangat minus sekali?,1,Negatif,bayar tbpkp sejak januari sekarang disistem transaksi sudah selesai tapi saya belum menerima dokumen tbpkp yang sudah saya bayar keterangan dari pos bahwa dokumen masih diproses di samsat saya coba chat live agent tapi agent selalu tidak ada ditempat apakah mangkir dari tugas saya sudah email berkali kali untuk pengaduan tapi tidak pernah dibalas apakah uang saya hilang begitu saja apakah ini bentuk lain dari korupsi kenapa pelayanannya sangat minus sekali
"Mantap, bayar pajak gak perlu ribet, praktis, aplikasi juga sangat mudah di akses. Yg kendala klw mau bayar pajak duit gak ada, itu ajah sih kendalanya hehe",5,Positif,mantap bayar pajak tidak perlu ribet praktis aplikasi juga sangat mudah di akses yang kendala klw mau bayar pajak duit tidak ada itu ajah sih kendalanya hehe
"kita mau bayar pajak loh , mau nyumbang untuk negara, tapi masih aja harus ada nik pemilik sebelum nya , aplikasi nya juga lemot banget, sering banget lemot nya",1,Negatif,kita mau bayar pajak loh mau nyumbang untuk negara tapi masih saja harus ada nik pemilik sebelum nya aplikasi nya juga lemot banget sering banget lemot nya
aplikasi gagal terus buat verifikasi KTP sama wajah gak sesuai terus padahal orang nya sama,1,Negatif,aplikasi gagal terus buat verifikasi ktp sama wajah tidak sesuai terus padahal orang nya sama
"error mulu tiap verifikasi, foto sdh jelas masih aja. alesannya error tidak diketahui",1,Negatif,error mulu tiap verifikasi foto sudah jelas masih saja alesannya error tidak diketahui
foto ktp tidak sesuai foto selfie. foto ktp 15 tahun lalu sekarang tambah gemoy. yo beda,1,Negatif,foto ktp tidak sesuai foto selfie foto ktp tahun lalu sekarang tambah gemoy yo beda
"apk lebih banyak mudharatnya daripada manfaatnya, sinyal lancar full speed dibilang lemot, giliran tinggal bayar eh.. relog, heran sama buzzer yg ngasih bintang 5, dibayar berapa sih??",1,Negatif,aplikasi lebih banyak mudharatnya daripada manfaatnya sinyal lancar full speed dibilang lemot giliran tinggal bayar eh relog heran sama buzzer yang ngasih bintang dibayar berapa sih
bagaimana cara ubah alamat emailnya?,4,Positif,bagaimana cara ubah alamat emailnya
"aplikasi di update sampai di reisntal kembali bukan mau bayar pajak mudah malah tertera ""layanan belum bisa di gunakan coba kembali"" picek tenan. bukan enak buat masyarakat yg mau bayar pajak malah bikin ruwet amburadul.",1,Negatif,aplikasi di update sampai di reisntal kembali bukan mau bayar pajak mudah malah tertera layanan belum bisa di gunakan coba kembali picek tenan bukan enak buat masyarakat yang mau bayar pajak malah bikin ruwet amburadul
aplikasi eror.. layanan pembayaran pajak STNK tidak tersedia dari beberapa hari lalu,1,Negatif,aplikasi eror layanan pembayaran pajak stnk tidak tersedia dari beberapa hari lalu
sangat membantu,5,Positif,sangat membantu
klo ganti nomor baru gmn ya untuk aktivasinya? soalnya nomor yang lama yang terdaftar sudah tidak aktif,4,Positif,kalau ganti nomor baru gmn ya untuk aktivasinya soalnya nomor yang lama yang terdaftar sudah tidak aktif
Bagus memudahkan kita u membayar pajak.. Bayar pajak mudah kita pun semanggat u membayar pajak..,5,Positif,bagus memudahkan kita u membayar pajak bayar pajak mudah kita pun semanggat u membayar pajak
"Pernah coba bayar pajak motor karna kondisi sedang jauh dari samsat yg dikampung, nunggu hampir 1 bulan ga datang"", chat via live chat jawaban hanya akan dikoordinasikan ke pihak setempat, gitu terus jawabannya, tapi di sistem udh dibuat selesai. terpaksa mintol saudara yg ambil langsung. aneh seharusnya udh tersistem bisa lebih cepat penanganannya ini malah sebaliknya. Semoga diperbaiki lagi SDM nya min, Terima kasih, maaf kasih bintang segini 🙏",1,Negatif,pernah coba bayar pajak motor karena kondisi sedang jauh dari samsat yang dikampung nunggu hampir bulan ga datang chat via live chat jawaban hanya akan dikoordinasikan ke pihak setempat gitu terus jawabannya tapi di sistem sudah dibuat selesai terpaksa mintol saudara yang ambil langsung aneh seharusnya sudah tersistem bisa lebih cepat penanganannya ini malah sebaliknya semoga diperbaiki lagi sdm nya min terima kasih maaf kasih bintang segini
mantap,5,Positif,mantap
Smga pengiriman nya dapat lebih cepat lagi. 😇👍,5,Positif,smga pengiriman nya dapat lebih cepat lagi
abis update kenapa malah gabisa bayar pajak deh? padahal posisi udah terdaftar semua tu kendaraan... mana tiap buka fitur mesti loading terus...menyesal update...tolong dong aplikasinya didevelop lagi biar ga nyusahin...,1,Negatif,abis update kenapa malah gabisa bayar pajak deh padahal posisi sudah terdaftar semua tu kendaraan mana tiap buka fitur mesti loading terusmenyesal updatetolong dong aplikasinya didevelop lagi biar ga nyusahin
Sangat Membantu,5,Positif,sangat membantu
Tolong di beri tambahan fitur penghapusan akun karena agar bisa kembali di pakai nomor hp dan email nya,1,Negatif,tolong di beri tambahan fitur penghapusan akun karena agar bisa kembali di pakai nomor hp dan email nya
sangat membantu,5,Positif,sangat membantu
pelayanan buruk. dari tanggal 12 sampe ditanggal sekarang 17 belom juga ada proses lanjutan dari proses dokumenya. padahal saya sudah bayar lunas. tapi tidak ada kelanjutan proses! saya sangat2 dirgukan dengan pelayanan ini,1,Negatif,pelayanan buruk dari tanggal sampe ditanggal sekarang belom juga ada proses lanjutan dari proses dokumenya padahal saya sudah bayar lunas tapi tidak ada kelanjutan proses saya sangat dirgukan dengan pelayanan ini
aplikasi payah masak ndak bisa untuk cek pajak..,1,Negatif,aplikasi payah masak ndak bisa untuk cek pajak
"proses pembayaran pajak cepat, sayangya kalau kendaraan yang diluar kk tidak bisa di gabung 🙏",5,Positif,proses pembayaran pajak cepat sayangya kalau kendaraan yang diluar kk tidak bisa di gabung
min ini saya barusan udah bayar nah tapi tulisan transaksi gagal udah ada 2 kali. tapi aktual saldo saya terkuras di atm. sesuai 2kli byar tadi. dan untuk laporan nya masih transaksi gagal mohon bantuannya dan saldo saya agar bisa kembali,1,Negatif,min ini saya barusan sudah bayar nah tapi tulisan transaksi gagal sudah ada kali tapi aktual saldo saya terkuras di atm sesuai kli byar tadi dan untuk laporan nya masih transaksi gagal mohon bantuannya dan saldo saya agar bisa kembali
"masa kendaraan bukan atas nama sendiri masih nama ayah mertua gk bisa di proses gimana sih aplikasi nya, trus semua motor ato mobil harus milik pribadi ato 1 KK ? lahh kalo motor nya dikasih mertua dan masih nama mertua gimana ??? berarti saya gk bisa bayar pajak online dong ?",1,Negatif,masa kendaraan bukan atas nama sendiri masih nama ayah mertua tidak bisa di proses gimana sih aplikasi nya trus semua motor ato mobil harus milik pribadi ato kk lahh kalau motor nya dikasih mertua dan masih nama mertua gimana berarti saya tidak bisa bayar pajak online dong
"lebih cepat ,praktis, dan mudah diproses",5,Positif,lebih cepat praktis dan mudah diproses
GA JELAS,1,Negatif,ga jelas
"email salah ko bisa terdaftar, bagaimana ini saya mau menerima verifikasi dikarnakan email yg saya input ada yang typo. jadi susah dapat verifikasinya",1,Negatif,email salah ko bisa terdaftar bagaimana ini saya mau menerima verifikasi dikarnakan email yang saya input ada yang typo jadi susah dapat verifikasinya
"min email sayaa salah,tapi gabisa digantii. itu ginana caranya biar bisa diganti?",4,Positif,min email sayaa salahtapi gabisa digantii itu ginana caranya biar bisa diganti
simple dan mudah,5,Positif,simple dan mudah
"pertama lancar, tp ini kok TDK ada layanan...",5,Positif,pertama lancar tapi ini kok tidak ada layanan
"aplikasi nggak guna, masa dibuat bayar nggak bisa, padahal sudah coba beberapa bank",1,Negatif,aplikasi tidak guna masa dibuat bayar tidak bisa padahal sudah coba beberapa bank
"Baru pertama kali bayar pajak stnk online, ternyata sangat mudah dan hemat waktu. Yang aku suka pilihan metode pembayarannya banyak sekali. 3 hari stnk dikirim ke rumah, agak lama sih tpi gpp yg penting sampai dengan aman 😁 Terimakasih Signal",5,Positif,baru pertama kali bayar pajak stnk online ternyata sangat mudah dan hemat waktu yang aku suka pilihan metode pembayarannya banyak sekali hari stnk dikirim ke rumah agak lama sih tpi gpp yang penting sampai dengan aman terimakasih signal
pengiriman lama 2 minggu lebih baru diterima,2,Negatif,pengiriman lama minggu lebih baru diterima
sangat membatu terima kasih,5,Positif,sangat membatu terima kasih
Susah digunakan,1,Negatif,susah digunakan
"simple sih apknya tpi bingung karna tampilannya beda sama tampilan tutorialnya, mau bayar pajak jadi pusing duluan",5,Positif,simple sih apknya tpi bingung karena tampilannya beda sama tampilan tutorialnya mau bayar pajak jadi pusing duluan
memudahkan sekali untuk saya yg jarang punya waktu buat hal mengurus pajak kendaraan,5,Positif,memudahkan sekali untuk saya yang jarang punya waktu buat hal mengurus pajak kendaraan
"akhirnya ada aplikasi yg barguna, buatan pemerintah semoga kedepannya lebih banyak aplikasi seperti ini",5,Positif,akhirnya ada aplikasi yang barguna buatan pemerintah semoga kedepannya lebih banyak aplikasi seperti ini
sangat membantu sekali aplikasi nya,5,Positif,sangat membantu sekali aplikasi nya
"ribet... kebanyakan syarat.. saya mau beli motor di marketplace mau cek pajak dll gak bisa, harus masukin nomor rangka segala macam.. masukin NIK inilah itulah... hahhh.. tak membatu samasekali... 🙏 bagusan aplikasi NEW SAKPOLE cukup masukin nomer plat, sudah bisa lihat kondisi pajak kendaraan... sayang cuman lingkup Jateng.. semoga NEW SAKPOLE bisa menjangkau lingkup national... 🤲",1,Negatif,ribet kebanyakan syarat saya mau beli motor di marketplace mau cek pajak dll tidak bisa harus masukin nomor rangka segala macam masukin nik inilah itulah hahhh tak membatu samasekali bagusan aplikasi new sakpole cukup masukin nomer plat sudah bisa lihat kondisi pajak kendaraan sayang cuman lingkup jateng semoga new sakpole bisa menjangkau lingkup national
aplikasi sangat membantu membayar pajak kendaraan,5,Positif,aplikasi sangat membantu membayar pajak kendaraan
"Mantappp, dokumen sampai dengan selamat dan rapih pengemasannya. walaupun proses pengerjaan dan pengiriman lumayan menunggu waktu 2-3 hari kurang lebih kalau di totalin",5,Positif,mantappp dokumen sampai dengan selamat dan rapih pengemasannya walaupun proses pengerjaan dan pengiriman lumayan menunggu waktu hari kurang lebih kalau di totalin
"duduk santai, bisa kelar urusan. gampang ngurusnya di aplikasi dan gak ribet. cuma bayar ongkirnya sama² bekasi 22rb+ biaya transaksi banking 10rb. jadi biayanya sama kek biro jasa...",5,Positif,duduk santai bisa kelar urusan gampang ngurusnya di aplikasi dan tidak ribet cuma bayar ongkirnya sama² bekasi rb biaya transaksi banking rb jadi biayanya sama kek biro jasa
"lebih cepat lebih mudah, semoga lebih baik lagi kedepanya",5,Positif,lebih cepat lebih mudah semoga lebih baik lagi kedepanya
"Baru pertama coba, cukup memudahkan sih bayar pajak kendaraan",5,Positif,baru pertama coba cukup memudahkan sih bayar pajak kendaraan
"Alhamdulillah ada aplikasi ini memudahkan,jdi bayar bisa tepat waktu Aplgi bagi yg baru pindahan ke kmpng yg Lom sempat urus2 mutasi kendaraan, solusi nya byr dsni z ya,jng ragu STNK nya bisa lngsung dtng kerumah, mksh SIGNAL 🙏",5,Positif,alhamdulillah ada aplikasi ini memudahkanjdi bayar bisa tepat waktu aplgi bagi yang baru pindahan ke kmpng yang lom sempat urus mutasi kendaraan solusi nya byr dsni z yajng ragu stnk nya bisa lngsung dtng kerumah mksh signal
"mempermudah pembayaran pajak,ga usah ke samast,etimasi 6 hari kerja idah sampe rumah",5,Positif,mempermudah pembayaran pajakga usah ke samastetimasi hari kerja idah sampe rumah
"benar² membantu kita untuk mempermudah membayar pajak, ga perlu ke Samsat ga perlu antree",5,Positif,benar² membantu kita untuk mempermudah membayar pajak ga perlu ke samsat ga perlu antree
gak bisa bayar pajak tolong di perbaiki lagi aplikasinya,1,Negatif,tidak bisa bayar pajak tolong di perbaiki lagi aplikasinya
"Layanan tidak tersedia, percuma aja dong daftarin akun gak bisa dipake, mana daftarnya gak gampang, harus bolak balik selfi",1,Negatif,layanan tidak tersedia percuma saja dong daftarin akun tidak bisa dipake mana daftarnya tidak gampang harus bolak balik selfi
"ribet, fitur kurang jelas, sulit di pahami buat kalangan bapak' atau ibuk', klo kendaraan atas nama sendiri mah mudah klo beda sulit di pahami, bikin apk tuh yg simpel dan jelas kasih 2 fitur aja bayar bukan nama sendiri sama nama sesuai KTP sendiri yg gede.",1,Negatif,ribet fitur kurang jelas sulit di pahami buat kalangan bapak atau ibuk kalau kendaraan atas nama sendiri mah mudah kalau beda sulit di pahami bikin aplikasi tuh yang simpel dan jelas kasih fitur saja bayar bukan nama sendiri sama nama sesuai ktp sendiri yang gede
"Memudahkan orang pajak kendaraan. Tapi knpa ya,setiap parkir kita masih bayar.Pdahal setiap pjak kita dikenakan biyaya untuk parkir brlangganan.Saya juga tidak tahu kenapa",5,Positif,memudahkan orang pajak kendaraan tapi knpa yasetiap parkir kita masih bayarpdahal setiap pjak kita dikenakan biyaya untuk parkir brlangganansaya juga tidak tahu kenapa
"Mudah cepat dan lebih praktis, nyaman untuk ibu2 repot dengan dua anak seperti saya",5,Positif,mudah cepat dan lebih praktis nyaman untuk ibu repot dengan dua anak seperti saya
mantap... fast respon,5,Positif,mantap fast respon
mantap,5,Positif,mantap
Sangat membantu...,5,Positif,sangat membantu
"lama prosesnya,",4,Positif,lama prosesnya
Mantab Proses Cepat dan Paket Cepat sampai,5,Positif,mantab proses cepat dan paket cepat sampai
proses cepat mudah dan tidak ribet cocok bagi kita kuli pabrik,5,Positif,proses cepat mudah dan tidak ribet cocok bagi kita kuli pabrik
"gampang ngurus nya, ongkir nya doang mahal",4,Positif,gampang ngurus nya ongkir nya doang mahal
"ada masalah yg jawab malah Bot Ai terus, emang ngapain aja sih",1,Negatif,ada masalah yang jawab malah bot ai terus emang ngapain saja sih
tidak bisa verifikasi . selalu foto ktp tidak sesuai,1,Negatif,tidak bisa verifikasi selalu foto ktp tidak sesuai
mudah banget bayar pajak pake apps signal ini ..kirim STNK ke Kalimantan hanya 5hari ..makasi,5,Positif,mudah banget bayar pajak pakai aplikasi signal ini kirim stnk ke kalimantan hanya hari makasi
sangat mempermudah dalam membayar pajak kendaraan,5,Positif,sangat mempermudah dalam membayar pajak kendaraan
baik,5,Positif,baik
"pembayaran wajib pajak kendaraan melalui aplikasi signal,prosesnya sangat mudah,dan untuk pengantaran surat dokumen lumayan cepat",5,Positif,pembayaran wajib pajak kendaraan melalui aplikasi signalprosesnya sangat mudahdan untuk pengantaran surat dokumen lumayan cepat
bagus mempermudah bayar pajak 👍,5,Positif,bagus mempermudah bayar pajak
aplikasi nya masih terlalu banyak bug seperti verifikasi wajah dengan ktp eror dan beberapa fitur yang masih belum tersedia,5,Positif,aplikasi nya masih terlalu banyak bug seperti verifikasi wajah dengan ktp eror dan beberapa fitur yang masih belum tersedia
mantap,5,Positif,mantap
"aplikasi gabisa di pakai, gak guna",1,Negatif,aplikasi gabisa di pakai tidak guna
memudahkan,5,Positif,memudahkan
lebih mudah,5,Positif,lebih mudah
ini aplikasi ga jelas banget mau bayar pajak keterangan nya selalu gagal layanan tidak tersedia trs lu ngapa bikin aplikasi kalo begini,1,Negatif,ini aplikasi ga jelas banget mau bayar pajak keterangan nya selalu gagal layanan tidak tersedia trs kamu ngapa bikin aplikasi kalau begini
cukup buruk dah 10 hari di proses gak ada kejelasan,1,Negatif,cukup buruk dah hari di proses tidak ada kejelasan
sangat membantu,5,Positif,sangat membantu
membantu sekali,5,Positif,membantu sekali
lucu sih aplikasinya...ada fitur bayar pajak kendaraan bukan milik sendiri tapi malah gabisa diakses....niat rakyat mau taat pajak tapi dipersulit gimana coba,1,Negatif,lucu sih aplikasinyaada fitur bayar pajak kendaraan bukan milik sendiri tapi malah gabisa diaksesniat rakyat mau taat pajak tapi dipersulit gimana coba
sebenarnya sangat membantu sekali kan tetapi tidak berpihak untuk rakyat susah seperti saya yang hanya bisa beli kendaraan seken nama orang dan ingin sekali bayar pajak tapi tanpa balik nama karena kendala dana dan lebih mahal.. kalau balik nama.. semoga sediakan untuk kaum2 seperti saya ini yang ingin tertip bayar pajak untuk negara di mudahkan apalagi ktp pemilik pertama hilang.. saya mencoba 100x pakai app ini tetap saja nihil dikarenakan hanya tahu no nik pemilik pertama gak ada photo nya..,2,Negatif,sebenarnya sangat membantu sekali kan tetapi tidak berpihak untuk rakyat susah seperti saya yang hanya bisa beli kendaraan seken nama orang dan ingin sekali bayar pajak tapi tanpa balik nama karena kendala dana dan lebih mahal kalau balik nama semoga sediakan untuk kaum seperti saya ini yang ingin tertip bayar pajak untuk negara di mudahkan apalagi ktp pemilik pertama hilang saya mencoba x pakai app ini tetap saja nihil dikarenakan hanya tahu no nik pemilik pertama tidak ada photo nya
sangat membantu..trimakasih SIGNAL,5,Positif,sangat membantutrimakasih signal
"mau bayar pajak tapi malah eror terus, suruh nunggu berkali kali tapi nihil,, tetep ga bisa",1,Negatif,mau bayar pajak tapi malah eror terus suruh nunggu berkali kali tapi nihil tetep ga bisa
"sudah daftar login susah masuk,",1,Negatif,sudah daftar login susah masuk
"sumpah lemot x bah, muncul tulisan ""gagal"" terus, padahal 2 tahun sebelum nya aman aja bayar pajak. tolong di update",1,Negatif,sumpah lemot x bah muncul tulisan gagal terus padahal tahun sebelum nya aman saja bayar pajak tolong di update
"Alhamdulillah, perpanjang pajak kendaraan sangat mudah dg aplikasi ini. Gak perlu dtng ke Samsat atau pelayanan publik. Hemat waktu & tenaga. Sukses selalu Kepolisian Republik Indonesia.",5,Positif,alhamdulillah perpanjang pajak kendaraan sangat mudah dg aplikasi ini tidak perlu dtng ke samsat atau pelayanan publik hemat waktu tenaga sukses selalu kepolisian republik indonesia
saya sedikit terkendala pada proses registrasi. tapi selebihnya jan topppp,5,Positif,saya sedikit terkendala pada proses registrasi tapi selebihnya jan topppp
mantaps mempermudah,5,Positif,mantaps mempermudah
Lumayan cepat prosesnya mudah,4,Positif,lumayan cepat prosesnya mudah
"stnk fisik belum dikirim kirim juga padahal sejak hari pembayaran sudah 1 bulan lebih, cek resi masih diproses di samsat setempat. kedepannya semoga bisa diproses lebih cepat",2,Negatif,stnk fisik belum dikirim kirim juga padahal sejak hari pembayaran sudah bulan lebih cek resi masih diproses di samsat setempat kedepannya semoga bisa diproses lebih cepat
sangat membantu sekali,5,Positif,sangat membantu sekali
niat bikin aplikasi ngga sih? semua fitur tidak tersedia,1,Negatif,niat bikin aplikasi ngga sih semua fitur tidak tersedia
bayar pajak jadi mudah sat set,5,Positif,bayar pajak jadi mudah sat set
enak singkat padat,5,Positif,enak singkat padat
good,5,Positif,good
aplikasi apa ini.verifikasi ktp sama wajah tidak sama verifikasi gagal terus.mau bayar pajak aja repot gausah bayar sudah.bayar pajak di persulit tapi kalau gag bayar tiba tiba denda aneh kamu bang bang.,1,Negatif,aplikasi apa iniverifikasi ktp sama wajah tidak sama verifikasi gagal terusmau bayar pajak saja repot gausah bayar sudahbayar pajak di persulit tapi kalau gag bayar tiba tiba denda aneh kamu bang bang
gimana sih kalo ganti sandi salah,1,Negatif,gimana sih kalau ganti sandi salah
"sangad menghemat waktu ,,",5,Positif,sangad menghemat waktu
mantap ga perlu repot buat bayar pajak tahunan tinggal klik STNK nya DTG k rumah,5,Positif,mantap ga perlu repot buat bayar pajak tahunan tinggal klik stnk nya dtg k rumah
membantu banget sih ini,5,Positif,membantu banget sih ini
digitalisasi sim gagal mulu,1,Negatif,digitalisasi sim gagal mulu
"sangat membantu, bayar pajak gausah ribet datang ke samsat.ngantri.bayar pajak online berkat apl signal udh langsung di proses STNK cepet pengiriman 2 hari oke mantap.",5,Positif,sangat membantu bayar pajak gausah ribet datang ke samsatngantribayar pajak online berkat apl signal sudah langsung di proses stnk cepet pengiriman hari oke mantap
"baik,3 hari tinggal tunggu sudah diantar kealamat yang saya tentukan😁🙏🏼semoga amanah🤲🏼",4,Positif,baik hari tinggal tunggu sudah diantar kealamat yang saya tentukansemoga amanah
MAKASIH,5,Positif,makasih
Sangat memudahkan,5,Positif,sangat memudahkan
"Sangat membantu untuk sy yang tidak bisa datang langsung ke samsat karena ada pekerjaan, aplikasi simple dan mudah dipahami",5,Positif,sangat membantu untuk saya yang tidak bisa datang langsung ke samsat karena ada pekerjaan aplikasi simple dan mudah dipahami
mantab Her tahunan tinggal duduk d rumah sudah datang,5,Positif,mantab her tahunan tinggal duduk d rumah sudah datang
"Alhamdulillah Dgn adanya Aplikasi SIGNAL sngt memudahkan sya mengurus pajak kndaraan scara Online,aplgi yg sibuk krja TDK smpat Dtg ke Samsat ini sngt membantu,pengiriman di jamin aman smpai ke Alamat tujuan,trmksh, Alhamdulillah SdH byr pajak yg kesekian klinya🙏",5,Positif,alhamdulillah dengan adanya aplikasi signal sngt memudahkan sya mengurus pajak kndaraan scara onlineaplgi yang sibuk krja tidak smpat dtg ke samsat ini sngt membantupengiriman di jamin aman smpai ke alamat tujuantrmksh alhamdulillah sudah byr pajak yang kesekian klinya
ini gimana kok gmail tidak bisa di ganti.kemarin salah masukin gmail sekarang mau ganti gmail gabisa mana NIK KTP cuma bisa dibuat 1× dalam pendaftaran akun tolong dong diperbaiki,2,Negatif,ini gimana kok gmail tidak bisa di gantikemarin salah masukin gmail sekarang mau ganti gmail gabisa mana nik ktp cuma bisa dibuat dalam pendaftaran akun tolong dong diperbaiki
"sangat membantu, jadi tidak perlu repot-repot datang ke Samsat dan bisa menghilangkan praktek calo.",5,Positif,sangat membantu jadi tidak perlu repotrepot datang ke samsat dan bisa menghilangkan praktek calo
"proses memudahkan, maju terus terimakasih",5,Positif,proses memudahkan maju terus terimakasih
sangat terbantu untuk effisiensi waktu dan juga pengurusannya,5,Positif,sangat terbantu untuk effisiensi waktu dan juga pengurusannya
sangat membantu tks,5,Positif,sangat membantu terima kasih
"tidak bisa daftar, foto di KTP dengan muka berbeda, yahhh jelas beda kalo umur udah nambah 20 tahun, gmana sih algoritma membacanya",2,Negatif,tidak bisa daftar foto di ktp dengan muka berbeda yahhh jelas beda kalau umur sudah nambah tahun gmana sih algoritma membacanya
lebih mudah tdak perlu antri lama,5,Positif,lebih mudah tdak perlu antri lama
"cukup membantu,menghemat waktu,biaya dan mengurangi pungli..harusnya tilang etle juga bisa di selesaikan lewat online atau di gabung dengan pembayaran pajak tanpa harus di blokir karena harus repot buka blokir dll..",5,Positif,cukup membantumenghemat waktubiaya dan mengurangi pungliharusnya tilang etle juga bisa di selesaikan lewat online atau di gabung dengan pembayaran pajak tanpa harus di blokir karena harus repot buka blokir dll
"Mantap, dari tahun ke tahun semakin bagus pelayanannya. Mohon bisa ditambahkan, misalkan untuk 5 tahunan, atau lapor kendaraan sudah dijual. Terima kasih.",5,Positif,mantap dari tahun ke tahun semakin bagus pelayanannya mohon bisa ditambahkan misalkan untuk tahunan atau lapor kendaraan sudah dijual terima kasih
sangat membantu sekali pembayaran pajak.tidak harus ke Samsat,5,Positif,sangat membantu sekali pembayaran pajaktidak harus ke samsat
Sangat membantu untuk yang tidak ada waktu buat urus pajak kendaraan,5,Positif,sangat membantu untuk yang tidak ada waktu buat urus pajak kendaraan
Indonesia belum siap kalo soal teknologi. aplikasi gak berguna. gagal terus,1,Negatif,indonesia belum siap kalau soal teknologi aplikasi tidak berguna gagal terus
"Apk macam apa ini, untuk Verifikasi foto di KTP harus sama persis dengan foto Profil,,, foto KTP diambil waktu usia belasan dan foto profil diambil di usia hampir 40 tahun apa bisa sama... gak masuk akall",1,Negatif,aplikasi macam apa ini untuk verifikasi foto di ktp harus sama persis dengan foto profil foto ktp diambil waktu usia belasan dan foto profil diambil di usia hampir tahun apa bisa sama tidak masuk akall
"yaampun cuma mau cek aja loh kok ribet banget, mana bukan mobil saya jg, hadeh, ke aplikasi sebelah malah langsung muncul,",1,Negatif,yaampun cuma mau cek saja loh kok ribet banget mana bukan mobil saya jg hadeh ke aplikasi sebelah malah langsung muncul
"saya sudah bayar tapi gagal tidak bisa di buka ada notif Gagal Layanan tidak tersedia, silahkan coba beberapa saat lagi atau hubungi customer service pada live chat aplikasi. Mengerti",4,Positif,saya sudah bayar tapi gagal tidak bisa di buka ada notif gagal layanan tidak tersedia silahkan coba beberapa saat lagi atau hubungi customer service pada live chat aplikasi mengerti
terjamin dan bagus,5,Positif,terjamin dan bagus
ok lah,5,Positif,ok lah
"bayar pajak lebih mudah, hanya saja harus di lakukan di jam kerja untuk transaksinya.. next semoga transaksi bisa dilakukan di luar jam kerja juga.. terima kasih",4,Positif,bayar pajak lebih mudah hanya saja harus di lakukan di jam kerja untuk transaksinya next semoga transaksi bisa dilakukan di luar jam kerja juga terima kasih
mantap semoga bermanfaat bapak/ibu terhormat,4,Positif,mantap semoga bermanfaat bapakibu terhormat
"pengiriman dari jawa tengah cilacap ke DKI 10 hari baru sampai, saran lebih di tingkatkan lgi pengiriman agar lebih cepat sampai",5,Positif,pengiriman dari jawa tengah cilacap ke dki hari baru sampai saran lebih di tingkatkan lgi pengiriman agar lebih cepat sampai
Good AppStore,5,Positif,good appstore
gak bisa digunakan,1,Negatif,tidak bisa digunakan
